stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,wheelchair_boarding
2137,2137,"Eucumbene Dr opp 22",-35.341042,149.027533,,,0,0
2138,2138,"22 Eucumbene Dr",-35.341193,149.027549,,,0,0
2139,2139,"Weston Creek Terminus",-35.344030,149.027860,,,0,0
2140,2140,"Hindmarsh Dr opp Darwinia Tce",-35.343831,149.030117,,,0,0
2141,2141,"Wyangala St at Tullaroop St",-35.342520,149.032159,,,0,0
2142,2142,"Wyangala St after 2nd Burdekin St",-35.341375,149.033087,,,0,0
2143,2143,"Wyangala St opp 1st Burdekin St",-35.340785,149.033719,,,0,0
2144,2144,"Hindmarsh Dr after Dixon Dr",-35.342053,149.042443,,,0,0
2145,2145,"Hindmarsh Dr opp Dixon Dr",-35.342162,149.042575,,,0,0
2147,2147,"Hindmarsh Dr before Darwinia Tce",-35.343913,149.030307,,,0,0
2148,2148,"Darwinia Tce opp Kathner St",-35.346607,149.028714,,,0,0
2149,2149,"Darwinia Tce after Kathner St",-35.346302,149.028606,,,0,0
2150,2150,"Darwinia Tce after Angophora St",-35.349980,149.030099,,,0,0
2151,2151,"Darwinia Tce after Rafferty St",-35.350173,149.030192,,,0,0
2152,2152,"Darwinia Tce opp Rafferty St",-35.351417,149.032160,,,0,0
2153,2153,"Darwinia Tce before Rafferty St",-35.351395,149.031963,,,0,0
2154,2154,"Darwinia Tce after Casuarina St",-35.352323,149.034142,,,0,0
2155,2155,"Darwinia Tce after Perry Dr",-35.352445,149.034245,,,0,0
2156,2156,"Perry Dr before Rene St",-35.354717,149.034561,,,0,0
2157,2157,"Perry Dr after 2nd Sidaway St",-35.354636,149.034460,,,0,0
2158,2158,"Perry Dr before Musgrove St",-35.356882,149.036443,,,0,0
2159,2159,"Perry Dr after Lipman St",-35.357012,149.036867,,,0,0
2160,2160,"Perry Dr opp Chapman Shops",-35.356227,149.040111,,,0,0
2161,2161,"Chapman Shops Perry Dr",-35.356077,149.040383,,,0,0
2162,2162,"Perry Dr opp Chapman PS",-35.356886,149.042435,,,0,0
2163,2163,"Chapman PS Perry Dr",-35.356825,149.042603,,,0,0
2164,2164,"Perry Dr at Bertel Cr",-35.359509,149.044540,,,0,0
2165,2165,"Perry Dr opp Bertel Cr",-35.359309,149.044375,,,0,0
2166,2166,"Kalgoorlie Cr before Callide St",-35.360207,149.053153,,,0,0
2167,2167,"Kalgoorlie Cr before Kapunda St",-35.360216,149.052935,,,0,0
2168,2168,"Fisher Shops Kalgoorlie Cr",-35.361970,149.056644,,,0,0
2169,2169,"Kalgoorlie Cr opp Fisher Shops",-35.362054,149.056480,,,0,0
2170,2170,"Kalgoorlie Cr after Kambalda Cr",-35.362863,149.058952,,,0,0
2171,2171,"Kalgoorlie Cr opp Kambalda Cr",-35.362777,149.058672,,,0,0
2172,2172,"Kalgoorlie Cr before 2nd Jarrahdale St",-35.360351,149.060888,,,0,0
2173,2173,"Kalgoorlie Cr after 1st Pandanus St",-35.360060,149.061206,,,0,0
2182,2182,"Badimara St after Hindmarsh Dr",-35.349921,149.068161,,,0,0
2183,2183,"Badimara St before Hindmarsh Dr",-35.349777,149.067994,,,0,0
2184,2184,"McInnes St after Hindmarsh Dr",-35.345983,149.062788,,,0,0
2185,2185,"McInnes St after 2nd Buvelot St",-35.345901,149.062983,,,0,0
2186,2186,"McInnes St after 1st Chevalier St",-35.343940,149.061455,,,0,0
2187,2187,"40 McInnes St",-35.343856,149.061492,,,0,0
2188,2188,"McInnes St after 2nd Chevalier St",-35.343242,149.059143,,,0,0
2189,2189,"McInnes St after 1st Buvelot St",-35.342631,149.058639,,,0,0
2190,2190,"McInnes St opp Conder St",-35.340911,149.058409,,,0,0
2191,2191,"McInnes St after Conder St",-35.340937,149.058201,,,0,0
2192,2192,"McInnes St before Gritten St",-35.338539,149.059434,,,0,0
2193,2193,"McInnes St before Ironside St",-35.338414,149.059530,,,0,0
2194,2194,"Hilder St before Gritten St",-35.336872,149.057930,,,0,0
2195,2195,"Hilder St opp McInnes St",-35.336791,149.057818,,,0,0
2196,2196,"Hilder St after 1st Lycett St",-35.336748,149.056141,,,0,0
2197,2197,"Hilder St after Gritten St",-35.336841,149.055650,,,0,0
2198,2198,"Hilder St at McCubbin St",-35.335566,149.053869,,,0,0
2199,2199,"Hilder St before Streeton Dr",-35.335595,149.053752,,,0,0
2200,2200,"Namatjira Dr after Dillon Cl",-35.339270,149.054557,,,0,0
2201,2201,"Namatjira Dr before Conder St",-35.340577,149.056590,,,0,0
2202,2202,"Namatjira Dr after Conder St",-35.342274,149.057263,,,0,0
2203,2203,"Parkinson St opp Backler Pl",-35.343276,149.055773,,,0,0
2204,2204,"Parkinson St at Backler Pl",-35.343409,149.055764,,,0,0
2205,2205,"Cooleman Court Interchange Plt 1",-35.342365,149.053470,,,0,0
2206,2206,"Cooleman Court Interchange Plt 2",-35.342457,149.052865,,,0,0
2207,2207,"Blackwood Tce opp Holder Shops",-35.336677,149.044672,,,0,0
2208,2208,"Holder Shops Blackwood Tce",-35.336563,149.044607,,,0,0
2209,2209,"Blackwood Tce after Tyers St",-35.336097,149.041154,,,0,0
2210,2210,"Blackwood Tce opp Tyers St",-35.336054,149.040934,,,0,0
2212,2212,"Heysen St opp Preston St",-35.330242,149.055251,,,0,0
2213,2213,"Heysen St before Preston St",-35.330333,149.055247,,,0,0
2214,2214,"Canberra Girls Grammar Senior School Melbourne Av",-35.318043,149.115331,,,0,0
2216,2216,"Melbourne Av after National Cct",-35.313832,149.119077,,,0,0
2217,2217,"Melbourne Av after Canterbury Cr",-35.312177,149.120541,,,0,0
2218,2218,"State Cir after Melbourne Av",-35.311169,149.120628,,,0,0
2219,2219,"Gawler Cr opp Canberra Girls Grammar Senior School",-35.317139,149.113160,,,0,0
2220,2220,"Canberra Girls Grammar Senior School Gawler Cr",-35.317222,149.113343,,,0,0
2221,2221,"Gawler Cr before Robe St",-35.314420,149.110472,,,0,0
2222,2222,"Hopetoun Cct before Grey St",-35.313076,149.107660,,,0,0
2223,2223,"Hopetoun Cct after Grose St",-35.313062,149.107382,,,0,0
2224,2224,"Hopetoun Cct after 1st Hampton Cct",-35.309643,149.106629,,,0,0
2225,2225,"Hopetoun Cct after Weston St",-35.310257,149.106627,,,0,0
2226,2226,"Hopetoun Cct before Loftus St",-35.307367,149.106482,,,0,0
2227,2227,"Hopetoun Cct before 1st Hampton Cct",-35.307424,149.106565,,,0,0
2228,2228,"Hopetoun Cct before Schlich St",-35.305177,149.106825,,,0,0
2229,2229,"Schlich St before Broome Cr",-35.304590,149.104681,,,0,0
2230,2230,"Schlich St before Hopetoun Cct",-35.304595,149.106301,,,0,0
2231,2231,"Schlich St before Musgrave St",-35.304428,149.103817,,,0,0
2232,2232,"Eyre St after Howitt St",-35.315440,149.143959,,,0,0
2233,2233,"Wentworth Av after Giles St",-35.314297,149.144498,,,0,0
2234,2234,"Wentworth Av after Dawes St",-35.317354,149.146322,,,0,0
2235,2235,"Wentworth Av before Dawes St",-35.317088,149.145545,,,0,0
2240,2240,"Nemarang Cr opp Larakia St",-35.351930,149.063966,,,0,0
2245,2245,"Parliament House Federation Mall Northbound",-35.305533,149.126073,,,0,0
2246,2246,"Parliament House Federation Mall Southbound",-35.306085,149.127012,,,0,0
2247,2247,"Commonwealth Av opp Albert Hall",-35.297891,149.126295,,,0,0
2248,2248,"Albert Hall Commonwealth Av",-35.297776,149.125878,,,0,0
2249,2249,"Nemarang Cr after Galibal St",-35.352322,149.066874,,,0,0
2251,2251,"Nemarang Cr after Yiman St",-35.352526,149.067154,,,0,0
2254,2254,"National Cct after Sydney Av",-35.311874,149.132453,,,0,0
2255,2255,"National Cct before Sydney Av",-35.312135,149.132407,,,0,0
2256,2256,"National Cct before Bourke St",-35.310889,149.133151,,,0,0
2257,2257,"National Cct after Darling St",-35.309925,149.133216,,,0,0
2258,2258,"Barton Bus Stn Plt 1",-35.306076,149.133149,,,0,0
2259,2259,"Barton Bus Stn Plt 2",-35.305591,149.133041,,,0,0
2261,2261,"Fairbairn Av before Creswell St",-35.283204,149.154216,,,0,0
2262,2262,"Fairbairn Av after Mount Ainslie Dr",-35.285290,149.162379,,,0,0
2263,2263,"Fairbairn Av after Truscott St",-35.285250,149.161835,,,0,0
2264,2264,"Gilmore Cr opp Garran PS",-35.344033,149.101428,,,0,0
2265,2265,"Garran PS Gilmore Cr",-35.343981,149.101604,,,0,0
2266,2266,"Kitchener St before 1st Gilmore Cr",-35.338278,149.102482,,,0,0
2267,2267,"Kitchener St before Lynch St",-35.338147,149.102228,,,0,0
2268,2268,"Kitchener St after McNicoll St",-35.335958,149.100673,,,0,0
2269,2269,"Kitchener St before Birdwood St",-35.335187,149.100011,,,0,0
2270,2270,"Kitchener St before Goble St",-35.333996,149.098343,,,0,0
2271,2271,"Kitchener St opp Goble St",-35.333877,149.097867,,,0,0
2272,2272,"Kent St opp Hughes Shops",-35.333129,149.095038,,,0,0
2273,2273,"Kent St before Birdwood St",-35.329608,149.094568,,,0,0
2274,2274,"Kent St after Jensen St",-35.329378,149.094521,,,0,0
2275,2275,"Kent St opp Alfred Deakin HS",-35.325357,149.096393,,,0,0
2276,2276,"Alfred Deakin HS Kent St",-35.324939,149.096525,,,0,0
2277,2277,"Royal Life Saving House Kent St",-35.322316,149.097729,,,0,0
2278,2278,"Canberra Private Hospital Kent St",-35.319844,149.098179,,,0,0
2279,2279,"Kent St opp Canberra Private Hospital",-35.319343,149.098310,,,0,0
2280,2280,"Strickland Cr before Kent St",-35.318473,149.098854,,,0,0
2281,2281,"Strickland Cr before Macgregor St",-35.318425,149.099019,,,0,0
2282,2282,"Macgregor St after Cairns St",-35.317180,149.101426,,,0,0
2283,2283,"Macgregor St before Nathan St",-35.316947,149.102007,,,0,0
2284,2284,"Macgregor St before Stradbroke St",-35.316323,149.105658,,,0,0
2285,2285,"Macgregor St after De Chair St",-35.316264,149.105207,,,0,0
2286,2286,"Macgregor St opp Deakin Shops",-35.315460,149.108310,,,0,0
2287,2287,"Deakin Shops Hopetoun Cct",-35.314875,149.108376,,,0,0
2288,2288,"Gawler Cr opp Robe St",-35.314785,149.111170,,,0,0
2289,2289,"Yambina Cr after Nemarang Cr",-35.356553,149.059737,,,0,0
2290,2290,"Mawson Dr after Wilkins St",-35.363346,149.096533,,,0,0
2291,2291,"Kent St opp Royal Life Saving House",-35.322115,149.097904,,,0,0
2292,2292,"Yambina Cr after Wirangu Pl",-35.356549,149.059626,,,0,0
2293,2293,"Ainsworth St before Mawson Dr",-35.361447,149.098717,,,0,0
2294,2294,"Mawson PS Ainsworth St",-35.359900,149.097833,,,0,0
2295,2295,"Ainsworth St opp Mawson PS",-35.359881,149.097633,,,0,0
2296,2296,"Canberra Christian School Ainsworth St",-35.356095,149.097686,,,0,0
2297,2297,"Ainsworth St opp Canberra Christian School",-35.356543,149.097409,,,0,0
2298,2298,"Streeton Dr before Bangalay Cr",-35.350687,149.042150,,,0,0
2299,2299,"Streeton Dr after Darwinia Tce",-35.352504,149.041594,,,0,0
2300,2300,"Ainsworth St after Alsop Cl",-35.350578,149.093419,,,0,0
2301,2301,"Ainsworth St after Hindmarsh Dr",-35.349842,149.093792,,,0,0
2302,2302,"Gilmore Cr before 1st Eldridge Cr",-35.345755,149.104958,,,0,0
2303,2303,"Gilmore Cr before Esson Pl",-35.345865,149.104937,,,0,0
2304,2304,"John James Hospital Strickland Cr",-35.318467,149.095620,,,0,0
2305,2305,"Strickland Cr opp John James Hospital",-35.318363,149.095340,,,0,0
2306,2306,"Novar St after Kintore Cr",-35.311956,149.098203,,,0,0
2307,2307,"Novar St before Weston St",-35.310115,149.098205,,,0,0
2308,2308,"Yarralumla Shops Novar St",-35.307926,149.098184,,,0,0
2313,2313,"Melbourne Av opp Canberra Girls Grammar Senior Sch",-35.318479,149.115575,,,0,0
2328,2328,"Canberra Av after Giles St",-35.320037,149.138344,,,0,0
2329,2329,"Giles St before Canberra Av",-35.319444,149.137537,,,0,0
2330,2330,"Giles St after Leichhardt St",-35.317203,149.138968,,,0,0
2331,2331,"Eyre St before Leichhardt St",-35.318267,149.140351,,,0,0
2332,2332,"Dalrymple St before Goyder St",-35.342952,149.138483,,,0,0
2333,2333,"Dalrymple St after Goyder St",-35.343101,149.138637,,,0,0
2334,2334,"Jindalee Aged Care Goyder St",-35.341372,149.142414,,,0,0
2335,2335,"Goyder St opp Jindalee Aged Care",-35.341204,149.142496,,,0,0
2336,2336,"Goyder St after Caley Cr",-35.339434,149.146222,,,0,0
2337,2337,"Goyder St opp Caley Cr",-35.339451,149.146410,,,0,0
2338,2338,"Narrabundah College Goyder St",-35.338409,149.148004,,,0,0
2339,2339,"Goyder St opp Narrabundah College",-35.338199,149.148566,,,0,0
2340,2340,"Goyder St opp Kyeema St",-35.336696,149.153516,,,0,0
2341,2341,"Goyder St after Kyeema St",-35.336754,149.152926,,,0,0
2342,2342,"130 Goyder St",-35.337065,149.156005,,,0,0
2343,2343,"Goyder St opp 128",-35.337125,149.156512,,,0,0
2344,2344,"92 Matina St",-35.334382,149.158643,,,0,0
2345,2345,"Matina St opp 98",-35.334741,149.158479,,,0,0
2346,2346,"Kootara Cr after Deeban Pl",-35.333006,149.158418,,,0,0
2347,2347,"Kootara Cr after Matina St",-35.333096,149.158548,,,0,0
2348,2348,"Kootara Cr before Boolimba Cr",-35.332973,149.156621,,,0,0
2350,2350,"Narrabundah Shops Kootara Cr",-35.332518,149.154712,,,0,0
2351,2351,"Kootara Cr opp Narrabundah Shops",-35.331939,149.153696,,,0,0
2352,2352,"Kootara Cr before Bundeela St",-35.331173,149.152186,,,0,0
2353,2353,"Narrabundah PS Kootara Cr",-35.329926,149.150980,,,0,0
2354,2354,"Kootara Cr opp Narrabundah PS",-35.328893,149.150082,,,0,0
2355,2355,"Kootara Cr before Keira St",-35.327325,149.149504,,,0,0
2361,2361,"McIntyre St after Stuart St",-35.331470,149.145318,,,0,0
2362,2362,"McIntyre St opp Stuart St",-35.331732,149.145072,,,0,0
2363,2363,"Stuart St at Strzelecki Cr",-35.330777,149.143752,,,0,0
2364,2364,"Stuart St before Strzelecki Cr",-35.330178,149.143406,,,0,0
2365,2365,"Griffith Shops Stuart St",-35.328656,149.142124,,,0,0
2366,2366,"Stuart St opp Griffith Shops",-35.327962,149.141294,,,0,0
2367,2367,"Stuart St before Barrallier St",-35.325495,149.139212,,,0,0
2368,2368,"Stuart St after Barrallier St",-35.325555,149.139401,,,0,0
2369,2369,"Stuart St after Hann St",-35.323676,149.137787,,,0,0
2370,2370,"Stuart St after Lockyer St",-35.323669,149.137651,,,0,0
2371,2371,"Captain Cook Cr opp Manuka Shops",-35.321071,149.135100,,,0,0
2372,2372,"Manuka Shops Captain Cook Cr",-35.321679,149.134521,,,0,0
2373,2373,"Wentworth Av opp Old Bus Depot Markets",-35.313088,149.143217,,,0,0
2374,2374,"Old Bus Depot Markets Wentworth Av",-35.311627,149.142874,,,0,0
2375,2375,"Brisbane Av after Macquarie St",-35.309258,149.136503,,,0,0
2376,2376,"Australian Federal Police College Brisbane Av",-35.309746,149.137040,,,0,0
2378,2378,"St Peter & St Pauls PS Yamba Dr",-35.339999,149.093123,,,0,0
2379,2379,"Yamba Dr before Kitchener St",-35.342462,149.096904,,,0,0
2380,2380,"Yamba Dr opp Justinian St",-35.341134,149.094758,,,0,0
2382,2382,"Canberra Hospital Yamba Dr",-35.346484,149.099750,,,0,0
2387,2387,"Ipswich St after Wiluna St",-35.329129,149.163029,,,0,0
2389,2389,"Gladstone St before Maryborough St",-35.323608,149.172673,,,0,0
2390,2390,"Gladstone St before Kembla St",-35.322264,149.174749,,,0,0
2391,2391,"86 Gladstone St",-35.322294,149.179640,,,0,0
2392,2392,"120 Gladstone St",-35.323970,149.182203,,,0,0
2394,2394,"Canberra Montessori School Mulley St",-35.331921,149.049059,,,0,0
2395,2395,"Blackwood Tce after Calder Cr",-35.334339,149.048455,,,0,0
2396,2396,"Blackwood Tce after Mulley St",-35.334412,149.048503,,,0,0
2397,2397,"Blackwood Tce after Pearson St",-35.335625,149.046473,,,0,0
2398,2398,"Macfarland Cr opp Pearce Shops",-35.363155,149.081330,,,0,0
2401,2401,"Newcastle St before Molonglo Mall",-35.329120,149.178163,,,0,0
2403,2403,"Wollongong St before Maryborough St",-35.327447,149.177517,,,0,0
2406,2406,"Albany St before Collie St",-35.327406,149.181200,,,0,0
2407,2407,"Wollongong St after Collie St",-35.326724,149.178392,,,0,0
2408,2408,"Blackwood Tce after Hyndes Cr",-35.335564,149.046361,,,0,0
2409,2409,"Burrinjuck Cr after 1st Serpentine St",-35.332888,149.037338,,,0,0
2410,2410,"Wyangala St before Hindmarsh Dr",-35.342558,149.032302,,,0,0
2415,2415,"Waramanga Shops Nemerang Cr",-35.352477,149.060606,,,0,0
2416,2416,"Nemarang Cr opp Waramanga Shops",-35.352679,149.060601,,,0,0
2417,2417,"Arawang PS Nemerang Cr",-35.355483,149.060234,,,0,0
2418,2418,"Nemarang Cr opp Arawang PS",-35.355402,149.060384,,,0,0
2419,2419,"Yambina Cr before Wirangu Pl",-35.357395,149.059464,,,0,0
2421,2421,"Yambina Cr before Badimara St",-35.357760,149.059478,,,0,0
2423,2423,"Fremantle Dr after Bunbury St",-35.349007,149.049550,,,0,0
2424,2424,"Fremantle Dr opp Bunbury St",-35.348940,149.049422,,,0,0
2425,2425,"Fremantle Dr after 2nd Mackie Cr",-35.352453,149.049215,,,0,0
2426,2426,"Fremantle Dr opp 2nd Reveley Cr",-35.352507,149.049037,,,0,0
2427,2427,"Fremantle Dr after 1st Reveley Cr",-35.353363,149.047550,,,0,0
2428,2428,"Fremantle Dr before Crowder Cct",-35.353851,149.046890,,,0,0
2429,2429,"Bangalay Cr after Casuarina St",-35.349006,149.036425,,,0,0
2430,2430,"Bangalay Cr opp Casuarina St",-35.349009,149.036661,,,0,0
2431,2431,"Bangalay Cr opp Rivett Shops",-35.346780,149.035971,,,0,0
2432,2432,"Rivett Shops Bangalay Cr",-35.347034,149.036029,,,0,0
2433,2433,"Carbeen St after Bangalay Cr",-35.344349,149.039507,,,0,0
2434,2434,"Carbeen St after 2nd Gungurra Cr",-35.344470,149.039452,,,0,0
2435,2435,"Carbeen St opp 2nd Gungurra Cr",-35.344016,149.043047,,,0,0
2436,2436,"Carbeen St after 1st Gungurra Cr",-35.344128,149.042989,,,0,0
2437,2437,"Carbeen St before Tristania St",-35.342446,149.045690,,,0,0
2438,2438,"Carbeen St before Hindmarsh Dr",-35.342385,149.045523,,,0,0
2439,2439,"Kootara Cr after 2nd Gymea St",-35.332769,149.156052,,,0,0
2444,2444,"Kootara Cr before McMillan Cr",-35.326259,149.149166,,,0,0
2448,2448,"Novar St before Kintore Cr",-35.312031,149.098293,,,0,0
2449,2449,"Novar St after Weston St",-35.310151,149.098289,,,0,0
2450,2450,"Novar St opp Yarralumla Shops",-35.307386,149.098311,,,0,0
2451,2451,"Schlich St before Novar St",-35.303827,149.098730,,,0,0
2452,2452,"Schlich St after Novar St",-35.303772,149.099083,,,0,0
2453,2453,"Tyagarah St after Culgoa Cct",-35.349919,149.106148,,,0,0
2454,2454,"Julia Flynn Av before 1st Ellwood Cr",-35.364222,149.110326,,,0,0
2457,2457,"Julia Flynn Av before Crook Pl",-35.365580,149.112573,,,0,0
2458,2458,"Julia Flynn Av before 2nd Ringrose Cr",-35.365765,149.112523,,,0,0
2459,2459,"Julia Flynn Av opp Isaacs Shops",-35.367220,149.112822,,,0,0
2460,2460,"Isaacs Shops Julia Flynn Av",-35.367296,149.112619,,,0,0
2461,2461,"Julia Flynn Av after Dorsch St",-35.370031,149.111467,,,0,0
2462,2462,"Julia Flynn Av opp Dorsch St",-35.370236,149.111729,,,0,0
2463,2463,"Julia Flynn Av after 2nd Rule St",-35.371720,149.113458,,,0,0
2464,2464,"Julia Flynn Av before 2nd Walton St",-35.371902,149.113857,,,0,0
2465,2465,"Julia Flynn Av after Huffer Cl",-35.373262,149.116020,,,0,0
2466,2466,"Julia Flynn Av opp Rooney Pl",-35.373338,149.115890,,,0,0
2467,2467,"Julia Flynn Av after 2nd Rowntree Cr",-35.375625,149.114685,,,0,0
2468,2468,"Julia Flynn Av after Alexander Mackie Cct",-35.375629,149.114516,,,0,0
2469,2469,"Dookie St after Hawkesbury Cr",-35.376743,149.109216,,,0,0
2470,2470,"Dookie St after Longerenong St",-35.376729,149.109110,,,0,0
2471,2471,"Farrer PS Lambrigg St",-35.378992,149.107141,,,0,0
2472,2472,"Lambrigg St opp Farrer PS",-35.379151,149.107245,,,0,0
2473,2473,"Lambrigg St opp Prescott St",-35.377864,149.103944,,,0,0
2474,2474,"Lambrigg St after Prescott St",-35.377961,149.103760,,,0,0
2475,2475,"Marshall St opp Farrer Shops",-35.374983,149.101027,,,0,0
2476,2476,"Farrer Shops Marshall St",-35.375147,149.101153,,,0,0
2477,2477,"Marshall St opp Goodwin Village Farrer",-35.373633,149.101711,,,0,0
2478,2478,"Goodwin Village Farrer Marshall St",-35.372818,149.101828,,,0,0
2479,2479,"Mawson Dr after Hurley St",-35.363194,149.096452,,,0,0
2480,2480,"Ainsworth St after Mawson Dr",-35.361673,149.098629,,,0,0
2481,2481,"Ainsworth St before Power St",-35.353420,149.095580,,,0,0
2482,2482,"Ainsworth St before Butters Dr",-35.353955,149.096909,,,0,0
2483,2483,"Ainsworth St Before Chaseling St",-35.347851,149.094895,,,0,0
2484,2484,"Ainsworth St after Chaseling St",-35.347935,149.095029,,,0,0
2485,2485,"Ainsworth St after Kitchener St",-35.346014,149.096768,,,0,0
2486,2486,"Ainsworth St before Kitchener St",-35.345693,149.096674,,,0,0
2487,2487,"Kitchener St after Ainsworth St",-35.344435,149.097398,,,0,0
2488,2488,"Kitchener St before Ainsworth St",-35.344604,149.097240,,,0,0
2492,2492,"Bangalay Cr before 1st Mirbelia Cr",-35.349342,149.038757,,,0,0
2493,2493,"Bangalay Cr opp 2nd Mirbelia Cr",-35.349293,149.039816,,,0,0
2494,2494,"Kalgoorlie Cr after Mareeba St",-35.357795,149.053453,,,0,0
2495,2495,"Kalgoorlie Cr before 2nd Bendigo St",-35.357755,149.053334,,,0,0
2496,2496,"Mt Stromlo HS Badimara St",-35.355702,149.054441,,,0,0
2497,2497,"Badimara St opp Mt Stromlo HS",-35.355706,149.054251,,,0,0
2499,2499,"Devonport St opp Lyons Shops",-35.338826,149.075846,,,0,0
2500,2500,"Devonport St after 1st Scottsdale St",-35.336488,149.074674,,,0,0
2501,2501,"41 Devonport St",-35.336460,149.074514,,,0,0
2502,2502,"Devonport St opp 1st Derwent St",-35.334276,149.072025,,,0,0
2503,2503,"Devonport St after 2nd Derwent St",-35.334434,149.072019,,,0,0
2504,2504,"Heysen St before Devonport St",-35.333039,149.069297,,,0,0
2505,2505,"Heysen St after Devonport St",-35.333242,149.069216,,,0,0
2506,2506,"Mulley St after Dixon Dr",-35.330708,149.048483,,,0,0
2507,2507,"Warragamba Av before Jindabyne St",-35.330566,149.034912,,,0,0
2508,2508,"Warragamba Av opp Jindabyne St",-35.330468,149.034831,,,0,0
2509,2509,"Burrinjuck Cr after 2nd Tantangara St",-35.339542,149.036342,,,0,0
2510,2510,"Burrinjuck Cr after Kallara Cl",-35.339579,149.036765,,,0,0
2513,2513,"Mulley St opp Canberra Montessori School",-35.332650,149.048917,,,0,0
2514,2514,"Mulley St before Dixon Dr",-35.330704,149.048379,,,0,0
2520,2520,"Beasley St opp Torrens Shops",-35.373643,149.087106,,,0,0
2521,2521,"Namatjira Dr after Bunbury St",-35.346569,149.057074,,,0,0
2522,2522,"Streeton Dr opp Darwinia Tce",-35.352406,149.041742,,,0,0
2523,2523,"Streeton Dr opp Bangalay Cr",-35.350883,149.042233,,,0,0
2530,2530,"Gilmore Cr at 1st Ingamells St",-35.339495,149.103561,,,0,0
2531,2531,"Gilmore Cr after Sabine Cl",-35.339659,149.104092,,,0,0
2532,2532,"Gilmore Cr after 2nd Ingamells St",-35.340067,149.107456,,,0,0
2533,2533,"Gilmore Cr opp 1st Ingamells St",-35.340057,149.107089,,,0,0
2534,2534,"Garran Shops Gilmore Cr",-35.342045,149.108792,,,0,0
2535,2535,"Gilmore Cr opp Garran Shops",-35.342086,149.108972,,,0,0
2536,2536,"Gilmore Cr before Hartigan St",-35.343476,149.108857,,,0,0
2537,2537,"Gilmore Cr after Hopegood Pl",-35.344250,149.108032,,,0,0
2539,2539,"Gilmore Cr opp 1st Eldridge Cr",-35.344997,149.107064,,,0,0
2540,2540,"Hughes Shops Wisdom St",-35.332920,149.094179,,,0,0
2542,2542,"Streeton Dr before Namatjira Dr",-35.355681,149.048834,,,0,0
2553,2553,"Gold Creek PS Kelleway Av",-35.181520,149.100659,,,0,0
2555,2555,"St Francis Xavier College Barnard Cct SSO",-35.224695,149.041843,,,0,0
2556,2556,"Melbourne Av before Empire Cct",-35.316638,149.116575,,,0,0
2558,2558,"Daramalan College Cowper St",-35.252645,149.139351,,,0,0
2560,2560,"Ipima St before Wise St",-35.266106,149.136872,,,0,0
2563,2563,"Starke St after Powell St",-35.227714,149.018110,,,0,0
2564,2564,"St John the Apostle PS Barnard Cct SSO",-35.224882,149.041793,,,0,0
2565,2565,"Warragamba Av before Eucumbene Dr",-35.331036,149.029630,,,0,0
2566,2566,"Warragamba Av after Eucumbene Dr",-35.330917,149.029804,,,0,0
2569,2569,"Melba HS School Grounds SSO",-35.213887,149.049099,,,0,0
2571,2571,"Narrabundah College Jerrabomberra Av",-35.335868,149.147893,,,0,0
2572,2572,"St Michaels PS Tyrell Cct",-35.223607,149.108981,,,0,0
2576,2576,"Astrolabe St Red Hill PS SSO",-35.339401,149.132500,,,0,0
2581,2581,"Brindabella Christian College Brigalow St",-35.249290,149.127420,,,0,0
2582,2582,"Streeton Dr after Namatjira Dr",-35.355708,149.048641,,,0,0
2586,2586,"Parliament House Parliament Dr Southbound",-35.307268,149.122739,,,0,0
2587,2587,"Parliament House Parliament Dr Northbound",-35.309077,149.126087,,,0,0
2591,2591,"Namatjira Dr after Parkinson St",-35.343054,149.057398,,,0,0
2592,2592,"Callam St after Hindmarsh Dr",-35.348190,149.089343,,,0,0
2593,2593,"Melbourne Av after Somers Cr",-35.312928,149.120525,,,0,0
2594,2594,"Melbourne Av at National Cct",-35.314611,149.119025,,,0,0
2595,2595,"Melbourne Av at Empire Cct",-35.316413,149.117423,,,0,0
2596,2596,"Kingston Shops Eyre St",-35.316625,149.141813,,,0,0
2597,2597,"Brigalow St opp Brindabella Christian College",-35.248392,149.127479,,,0,0
2598,2598,"Kingston Shops Giles St",-35.315802,149.140198,,,0,0
2600,2600,"Bateson Rd opp Canberra Hospital",-35.347647,149.100448,,,0,0
2604,2604,"Bateson Rd before Canberra Hospital",-35.348687,149.102701,,,0,0
2609,2609,"Southlands Shops Athllon Dr",-35.364908,149.092621,,,0,0
2610,2610,"Athllon Dr opp Southlands Shops",-35.363343,149.092283,,,0,0
2613,2613,"Gladstone St before Cessnock St",-35.323200,149.172900,,,0,0
2614,2614,"83 - 85 Gladstone St",-35.322006,149.179358,,,0,0
2615,2615,"127 Gladstone St",-35.324015,149.182396,,,0,0
2616,2616,"Gladstone St opp Albany St",-35.325374,149.183654,,,0,0
2617,2617,"Bateson Rd after Canberra Hospital",-35.348599,149.102806,,,0,0
2623,2623,"Newcastle St after Wollongong St",-35.328876,149.178299,,,0,0
2634,2634,"Canberra Av after Monaro Hwy",-35.330461,149.161150,,,0,0
2642,2642,"Gawler Cr before Deakin Shops",-35.314271,149.108831,,,0,0
2643,2643,"Gawler Cr after Deakin Shops",-35.314192,149.109052,,,0,0
2646,2646,"Namatjira Dr after Hindmarsh Dr",-35.347112,149.057165,,,0,0
